loan_amount,value_per_installment,acc_amount,payment_term,capitalized_interest,value_future,months
3341.0,1670.5,3341.0,372.0,0.0,3341.0,0.0
6446.0,1611.5,7219.52,682.0,773.52,7219.52,10.0
258.0,129.0,285.864,651.0,27.864,285.86400000000003,9.0
6163.0,2054.3333333333335,6902.56,1054.0,739.5600000000001,6902.56,10.0
6940.0,1735.0,7439.68,930.0,499.68,7439.68,6.0
250.0,250.0,271.0,210.0,21.0,271.0,7.0
250.0,250.0,271.0,210.0,21.0,271.0,7.0
8378.0,1675.6,8981.216,930.0,603.216,8981.216,6.0
1802.0,600.6666666666666,1953.368,600.0,151.368,1953.3680000000002,7.0
4051.0,1012.75,4148.224,806.0,97.224,4148.224,2.0
6886.0,1721.5,7464.424,960.0,578.424,7464.424000000001,7.0
1932.0,966.0,2187.024,330.0,255.024,2187.0240000000003,11.0
3753.0,1251.0,4248.396,341.0,495.396,4248.396000000001,11.0
1460.0,730.0,1617.68,279.0,157.68,1617.68,9.0
250.0,125.0,262.0,120.0,12.0,262.0,4.0
4851.0,1617.0,5083.848,496.0,232.848,5083.848,4.0
6254.0,2084.6666666666665,6329.048,1147.0,75.048,6329.048,1.0
250.0,83.33333333333333,265.0,899.0,15.0,265.0,5.0
3752.0,1250.6666666666667,4202.24,690.0,450.24,4202.240000000001,10.0
1896.0,632.0,2123.52,690.0,227.51999999999998,2123.52,10.0
1763.0,587.6666666666666,1932.248,630.0,169.248,1932.248,8.0
2587.0,1293.5,2587.0,750.0,0.0,2587.0,0.0
3065.0,766.25,3322.46,960.0,257.46000000000004,3322.46,7.0
6010.0,1502.5,6082.12,780.0,72.12,6082.12,1.0
2431.0,810.3333333333334,2460.172,780.0,29.172,2460.172,1.0
3830.0,1276.6666666666667,4105.76,930.0,275.76,4105.76,6.0
250.0,250.0,265.0,150.0,15.0,265.0,5.0
4467.0,1489.0,4788.624,570.0,321.624,4788.624000000001,6.0
3098.0,1032.6666666666667,3506.936,330.0,408.93600000000004,3506.936,11.0
3901.0,1300.3333333333333,4322.308,660.0,421.308,4322.308,9.0
10148.0,1691.3333333333333,10878.655999999999,1643.0,730.656,10878.656,6.0
4945.0,1648.3333333333333,5597.74,1085.0,652.74,5597.740000000001,11.0
6696.0,2232.0,6696.0,1116.0,0.0,6696.0,0.0
374.0,374.0,382.976,450.0,8.976,382.976,2.0
250.0,83.33333333333333,265.0,150.0,15.0,265.0,5.0
3627.0,1209.0,3931.668,600.0,304.668,3931.668,7.0
963.0,481.5,1043.892,589.0,80.89200000000001,1043.892,7.0
250.0,125.0,250.0,372.0,0.0,250.0,0.0
8377.0,2094.25,8779.096,870.0,402.096,8779.096,4.0
250.0,250.0,262.0,124.0,12.0,262.0,4.0
3900.0,1950.0,4180.8,930.0,280.8,4180.8,6.0
3666.0,1222.0,3929.952,570.0,263.952,3929.952,6.0
5302.0,1325.5,5810.992,990.0,508.992,5810.992,8.0
3180.0,795.0,3218.16,403.0,38.160000000000004,3218.16,1.0
5245.0,1748.3333333333333,5433.82,837.0,188.82000000000002,5433.820000000001,3.0
6118.0,1529.5,6631.912,961.0,513.912,6631.912,7.0
250.0,250.0,283.0,330.0,33.0,283.00000000000006,11.0
3066.0,766.5,3139.584,1178.0,73.584,3139.5840000000003,2.0
3518.0,1759.0,3855.728,620.0,337.728,3855.7280000000005,8.0
5657.0,1131.4,5996.42,1271.0,339.42,5996.42,5.0
2979.0,1489.5,3014.748,780.0,35.748,3014.748,1.0
317.0,158.5,358.844,713.0,41.844,358.84400000000005,11.0
8318.0,2079.5,8717.264,868.0,399.264,8717.264000000001,4.0
4833.0,1208.25,4833.0,1110.0,0.0,4833.0,0.0
587.0,195.66666666666666,636.308,961.0,49.30800000000001,636.308,7.0
4503.0,1125.75,4719.144,868.0,216.144,4719.144,4.0
5801.0,1450.25,6497.12,682.0,696.1199999999999,6497.120000000001,10.0
4907.0,1226.75,5024.768,810.0,117.768,5024.768,2.0
388.0,194.0,429.904,651.0,41.903999999999996,429.90400000000005,9.0
705.0,705.0,738.84,496.0,33.84,738.84,4.0
11676.0,1946.0,11816.112,1147.0,140.112,11816.112000000001,1.0
1000.0,250.0,1120.0,310.0,120.0,1120.0,10.0
6860.0,1715.0,7189.28,868.0,329.28000000000003,7189.280000000001,4.0
6924.0,1384.8,7837.968,1085.0,913.9680000000001,7837.968000000001,11.0
3250.0,3250.0,3406.0,868.0,156.0,3406.0,4.0
7508.0,1501.6,7598.096,1147.0,90.096,7598.0960000000005,1.0
2238.0,746.0,2425.992,589.0,187.99200000000002,2425.992,7.0
1825.0,608.3333333333334,1912.6,510.0,87.60000000000001,1912.6000000000001,4.0
5126.0,1281.5,5618.096,992.0,492.096,5618.0960000000005,8.0
3235.0,1617.5,3351.46,837.0,116.46000000000001,3351.46,3.0
250.0,125.0,271.0,210.0,21.0,271.0,7.0
6473.0,1618.25,6550.676,780.0,77.676,6550.676,1.0
6714.0,1678.5,7277.976,961.0,563.976,7277.976000000001,7.0
1802.0,901.0,2018.24,690.0,216.23999999999998,2018.2400000000002,10.0
250.0,125.0,262.0,124.0,12.0,262.0,4.0
6490.0,1622.5,6801.52,870.0,311.52,6801.52,4.0
2102.0,700.6666666666666,2228.12,527.0,126.12,2228.12,5.0
250.0,125.0,256.0,434.0,6.0,256.0,2.0
4580.0,916.0,4580.0,1110.0,0.0,4580.0,0.0
2130.0,1065.0,2155.56,420.0,25.560000000000002,2155.56,1.0
250.0,125.0,250.0,372.0,0.0,250.0,0.0
3473.0,1157.6666666666667,3806.408,248.0,333.408,3806.4080000000004,8.0
3712.0,1237.3333333333333,3934.7200000000003,900.0,222.72000000000003,3934.7200000000003,5.0
3530.0,1765.0,3826.52,589.0,296.52,3826.5200000000004,7.0
7115.0,2371.6666666666665,7371.14,837.0,256.14,7371.14,3.0
2976.0,992.0,3261.696,990.0,285.696,3261.6960000000004,8.0
876.0,292.0,897.024,450.0,21.024,897.024,2.0
250.0,125.0,253.0,403.0,3.0,253.0,1.0
6272.0,1568.0,6573.056,868.0,301.056,6573.0560000000005,4.0
1722.0,861.0,1763.328,450.0,41.328,1763.328,2.0
8028.0,1605.6,8895.024,1023.0,867.024,8895.024000000001,9.0
6712.0,2237.3333333333335,7356.352,990.0,644.352,7356.352000000001,8.0
1067.0,533.5,1118.216,510.0,51.216,1118.2160000000001,4.0
4939.0,1234.75,5057.536,1170.0,118.536,5057.536,2.0
250.0,83.33333333333333,277.0,660.0,27.0,277.0,9.0
6427.0,1606.75,6735.496,1240.0,308.496,6735.496,4.0
7710.0,1927.5,8357.64,961.0,647.64,8357.640000000001,7.0
5606.0,1121.2,6009.632,1302.0,403.63200000000006,6009.6320000000005,6.0
2233.0,744.3333333333334,2500.96,310.0,267.96,2500.96,10.0
948.0,316.0,1039.008,992.0,91.008,1039.008,8.0
5173.0,1293.25,5855.836,720.0,682.836,5855.836,11.0
6858.0,1714.5,7104.888,840.0,246.88800000000003,7104.888,3.0
1931.0,965.5,2093.204,600.0,162.204,2093.204,7.0
3541.0,708.2,3965.92,1050.0,424.9200000000001,3965.9200000000005,10.0
6563.0,2187.6666666666665,6956.78,527.0,393.78,6956.780000000001,5.0
4424.0,884.8,4848.704,1710.0,424.704,4848.704000000001,8.0
2719.0,1359.5,2882.14,527.0,163.14,2882.1400000000003,5.0
2363.0,1181.5,2646.56,310.0,283.56,2646.5600000000004,10.0
4658.0,1164.5,5161.064,1023.0,503.064,5161.064,9.0
7118.0,1423.6,7118.0,1829.0,0.0,7118.0,0.0
6283.0,2094.3333333333335,6735.376,1302.0,452.376,6735.376,6.0
7945.0,1986.25,7945.0,1110.0,0.0,7945.0,0.0
6365.0,1591.25,6670.52,868.0,305.52,6670.52,4.0
3190.0,1063.3333333333333,3611.08,341.0,421.08000000000004,3611.0800000000004,11.0
2334.0,778.0,2390.016,434.0,56.016,2390.016,2.0
5215.0,1738.3333333333333,5215.0,390.0,0.0,5215.0,0.0
1541.0,513.6666666666666,1614.968,124.0,73.968,1614.968,4.0
3981.0,1990.5,4124.316,480.0,143.316,4124.316,3.0
4328.0,1442.6666666666667,4535.744,496.0,207.744,4535.744000000001,4.0
3060.0,1020.0,3317.04,589.0,257.03999999999996,3317.0400000000004,7.0
4834.0,1208.5,4892.008,780.0,58.008,4892.008,1.0
250.0,250.0,256.0,434.0,6.0,256.0,2.0
6436.0,1287.2,6513.232,1147.0,77.232,6513.232,1.0
5395.0,1348.75,5589.22,837.0,194.21999999999997,5589.22,3.0
5606.0,1401.5,5942.36,1260.0,336.36,5942.360000000001,5.0
7687.0,1921.75,8609.44,1050.0,922.44,8609.44,10.0
5223.0,1741.0,5599.0560000000005,930.0,376.05600000000004,5599.0560000000005,6.0
250.0,125.0,265.0,540.0,15.0,265.0,5.0
250.0,83.33333333333333,271.0,589.0,21.0,271.0,7.0
1005.0,502.5,1077.36,570.0,72.36,1077.3600000000001,6.0
3097.0,1032.3333333333333,3542.968,360.0,445.968,3542.9680000000003,12.0
7654.0,1913.5,7929.544,840.0,275.544,7929.544,3.0
5087.0,1271.75,5453.264,930.0,366.264,5453.264,6.0
2231.0,743.6666666666666,2311.316,837.0,80.316,2311.3160000000003,3.0
5640.0,1410.0,6046.08,570.0,406.08000000000004,6046.08,6.0
7061.0,1412.2,7908.32,1050.0,847.3199999999999,7908.320000000001,10.0
250.0,250.0,277.0,279.0,27.0,277.0,9.0
250.0,250.0,268.0,180.0,18.0,268.0,6.0
292.0,146.0,323.536,279.0,31.536,323.536,9.0
3605.0,1201.6666666666667,4080.86,341.0,475.85999999999996,4080.8600000000006,11.0
446.0,148.66666666666666,472.76,527.0,26.76,472.76000000000005,5.0
2517.0,1258.5,2637.816,120.0,120.816,2637.8160000000003,4.0
6110.0,1527.5,6329.96,1209.0,219.96000000000004,6329.96,3.0
3237.0,1079.0,3625.44,310.0,388.44,3625.4400000000005,10.0
2605.0,868.3333333333334,2698.78,840.0,93.78,2698.78,3.0
4075.0,1358.3333333333333,4123.9,775.0,48.9,4123.9,1.0
6438.0,2146.0,6438.0,744.0,0.0,6438.0,0.0
3413.0,853.25,3699.692,600.0,286.692,3699.6920000000005,7.0
5592.0,1398.0,5860.416,868.0,268.416,5860.416,4.0
2876.0,2876.0,3152.096,240.0,276.096,3152.0960000000005,8.0
250.0,83.33333333333333,277.0,660.0,27.0,277.0,9.0
2228.0,742.6666666666666,2254.736,775.0,26.736,2254.736,1.0
250.0,83.33333333333333,283.0,341.0,33.0,283.00000000000006,11.0
3396.0,849.0,3762.768,651.0,366.76800000000003,3762.7680000000005,9.0
3227.0,1075.6666666666667,3227.0,750.0,0.0,3227.0,0.0
6971.0,2323.6666666666665,7054.652,1147.0,83.652,7054.652,1.0
250.0,83.33333333333333,271.0,600.0,21.0,271.0,7.0
1029.0,1029.0,1078.392,124.0,49.392,1078.392,4.0
418.0,418.0,458.128,240.0,40.128,458.12800000000004,8.0
3529.0,1764.5,3656.044,480.0,127.044,3656.0440000000003,3.0
2677.0,892.3333333333334,2805.496,124.0,128.496,2805.496,4.0
2875.0,958.3333333333334,2978.5,840.0,103.5,2978.5,3.0
1043.0,347.6666666666667,1068.032,450.0,25.032,1068.032,2.0
250.0,250.0,268.0,180.0,18.0,268.0,6.0
250.0,125.0,286.0,360.0,36.0,286.00000000000006,12.0
5187.0,1296.75,5373.732,480.0,186.732,5373.732,3.0
5720.0,1906.6666666666667,6337.76,1020.0,617.76,6337.76,9.0
3008.0,1504.0,3116.288,480.0,108.28800000000001,3116.288,3.0
1369.0,456.3333333333333,1385.428,420.0,16.428,1385.428,1.0
3841.0,1280.3333333333333,4301.92,682.0,460.91999999999996,4301.92,10.0
9918.0,1653.0,10513.08,1984.0,595.08,10513.08,5.0
3738.0,1246.0,3962.28,900.0,224.28,3962.28,5.0
4426.0,2213.0,4691.56,155.0,265.56,4691.56,5.0
5865.0,1173.0,6498.42,1023.0,633.42,6498.420000000001,9.0
250.0,125.0,250.0,390.0,0.0,250.0,0.0
1165.0,582.5,1248.88,930.0,83.88,1248.88,6.0
2407.0,802.3333333333334,2522.536,124.0,115.536,2522.536,4.0
4059.0,1014.75,4594.7880000000005,720.0,535.788,4594.7880000000005,11.0
1832.0,610.6666666666666,2007.872,248.0,175.872,2007.872,8.0
5158.0,1031.6,5653.168,992.0,495.168,5653.168000000001,8.0
576.0,192.0,631.296,620.0,55.296,631.296,8.0
540.0,180.0,578.88,930.0,38.88,578.88,6.0
8499.0,1699.8,9314.904,990.0,815.904,9314.904,8.0
3709.0,927.25,3976.048,1302.0,267.048,3976.0480000000002,6.0
250.0,83.33333333333333,271.0,210.0,21.0,271.0,7.0
1576.0,525.3333333333334,1746.208,651.0,170.208,1746.208,9.0
6483.0,1620.75,6638.592,1170.0,155.592,6638.592000000001,2.0
474.0,237.0,485.376,434.0,11.376,485.37600000000003,2.0
5321.0,1330.25,5767.964,961.0,446.96400000000006,5767.964000000001,7.0
7691.0,1538.2,7967.876,1209.0,276.876,7967.876,3.0
4411.0,1102.75,4411.0,750.0,0.0,4411.0,0.0
7559.0,1511.8,8466.08,682.0,907.0799999999999,8466.08,10.0
3402.0,850.5,3606.12,900.0,204.12,3606.1200000000003,5.0
6133.0,1533.25,6133.0,1110.0,0.0,6133.0,0.0
2788.0,1394.0,3122.56,682.0,334.56000000000006,3122.5600000000004,10.0
3243.0,1081.0,3281.916,780.0,38.916000000000004,3281.916,1.0
1088.0,272.0,1114.112,450.0,26.112000000000002,1114.112,2.0
6326.0,1265.2,6401.912,1147.0,75.912,6401.912,1.0
250.0,125.0,271.0,217.0,21.0,271.0,7.0
7928.0,1982.0,7928.0,1110.0,0.0,7928.0,0.0
9470.0,1894.0,9924.56,1581.0,454.56,9924.560000000001,4.0
1471.0,490.3333333333333,1523.956,837.0,52.956,1523.9560000000001,3.0
5533.0,1383.25,5732.188,837.0,199.188,5732.188,3.0
1960.0,490.0,2077.6,900.0,117.6,2077.6,5.0
4817.0,963.4,4990.412,1200.0,173.412,4990.412,3.0
4570.0,1523.3333333333333,4899.04,930.0,329.04,4899.04,6.0
4035.0,1345.0,4228.68,120.0,193.68,4228.68,4.0
6165.0,1233.0,6460.92,870.0,295.92,6460.92,4.0
3378.0,844.5,3742.824,660.0,364.824,3742.8240000000005,9.0
250.0,83.33333333333333,268.0,186.0,18.0,268.0,6.0
858.0,858.0,899.184,120.0,41.184,899.1840000000001,4.0
250.0,250.0,256.0,434.0,6.0,256.0,2.0
3543.0,1771.5,3713.064,120.0,170.064,3713.0640000000003,4.0
2340.0,585.0,2508.48,930.0,168.48000000000002,2508.48,6.0
5740.0,1435.0,5808.88,780.0,68.88,5808.88,1.0
1689.0,563.0,1911.948,713.0,222.948,1911.948,11.0
3044.0,1014.6666666666666,3299.696,589.0,255.696,3299.6960000000004,7.0
7757.0,1939.25,8129.336,1240.0,372.336,8129.336,4.0
3340.0,1113.3333333333333,3700.72,651.0,360.71999999999997,3700.7200000000003,9.0
6237.0,1559.25,6611.22,1271.0,374.22,6611.22,5.0
6453.0,1613.25,6530.436,775.0,77.436,6530.436,1.0
4998.0,1666.0,5057.976,775.0,59.976,5057.976,1.0
3139.0,1569.5,3214.336,810.0,75.336,3214.3360000000002,2.0
1637.0,545.6666666666666,1794.152,248.0,157.15200000000002,1794.152,8.0
5494.0,1831.3333333333333,5625.856,1178.0,131.856,5625.856,2.0
3399.0,849.75,3806.88,1054.0,407.88000000000005,3806.8800000000006,10.0
691.0,230.33333333333334,732.46,527.0,41.46,732.46,5.0
7443.0,1860.75,7710.948,1550.0,267.948,7710.948,3.0
4504.0,1126.0,4720.192,870.0,216.192,4720.192,4.0
250.0,250.0,268.0,570.0,18.0,268.0,6.0
5515.0,1838.3333333333333,5515.0,750.0,0.0,5515.0,0.0
7095.0,1773.75,8031.54,713.0,936.54,8031.540000000001,11.0
5152.0,1288.0,5708.416,1023.0,556.4159999999999,5708.416,9.0
9282.0,2320.5,9727.536,1240.0,445.536,9727.536,4.0
2671.0,667.75,2831.26,540.0,160.26,2831.26,5.0
4689.0,1563.0,5082.876,960.0,393.876,5082.876,7.0
250.0,250.0,262.0,120.0,12.0,262.0,4.0
4994.0,1248.5,5533.352,1020.0,539.3520000000001,5533.352000000001,9.0
250.0,125.0,271.0,589.0,21.0,271.0,7.0
259.0,86.33333333333333,293.188,330.0,34.188,293.18800000000005,11.0
8222.0,1644.4,8912.648,1333.0,690.648,8912.648000000001,7.0
1133.0,1133.0,1133.0,390.0,0.0,1133.0,0.0
2266.0,755.3333333333334,2320.384,810.0,54.384,2320.384,2.0
6780.0,1695.0,6861.36,775.0,81.36,6861.36,1.0
2161.0,2161.0,2368.456,240.0,207.45600000000002,2368.456,8.0
2121.0,1060.5,2222.808,120.0,101.808,2222.808,4.0
481.0,240.5,532.948,279.0,51.948,532.9480000000001,9.0
4704.0,1176.0,5042.688,1290.0,338.688,5042.688,6.0
1905.0,476.25,2087.88,992.0,182.88,2087.88,8.0
4412.0,1470.6666666666667,4676.72,900.0,264.72,4676.72,5.0
402.0,201.0,430.944,570.0,28.944,430.944,6.0
6000.0,2000.0,6360.0,899.0,360.0,6360.0,5.0
6225.0,2075.0,6225.0,750.0,0.0,6225.0,0.0
7860.0,1572.0,8708.880000000001,1023.0,848.8800000000001,8708.880000000001,9.0
250.0,62.5,283.0,713.0,33.0,283.00000000000006,11.0
3562.0,1187.3333333333333,3732.976,120.0,170.976,3732.976,4.0
3897.0,974.25,4411.404,1080.0,514.404,4411.404,11.0
1843.0,921.5,1909.348,465.0,66.348,1909.348,3.0
2244.0,1122.0,2297.856,434.0,53.856,2297.856,2.0
4302.0,1434.0,4766.616,270.0,464.61600000000004,4766.616,9.0
2133.0,1066.5,2388.96,310.0,255.96,2388.96,10.0
4175.0,1043.75,4375.4,868.0,200.4,4375.400000000001,4.0
2122.0,1061.0,2198.392,480.0,76.39200000000001,2198.3920000000003,3.0
7394.0,1848.5,7837.64,899.0,443.64000000000004,7837.64,5.0
3724.0,1862.0,4215.568,330.0,491.56800000000004,4215.568,11.0
2620.0,655.0,2902.96,270.0,282.96000000000004,2902.96,9.0
6411.0,2137.0,6411.0,372.0,0.0,6411.0,0.0
2212.0,553.0,2371.264,570.0,159.264,2371.264,6.0
4448.0,2224.0,4875.008,240.0,427.008,4875.008000000001,8.0
250.0,125.0,274.0,248.0,24.0,274.0,8.0
930.0,310.0,1030.44,660.0,100.44,1030.44,9.0
2049.0,683.0,2270.292,651.0,221.292,2270.2920000000004,9.0
1468.0,1468.0,1591.312,217.0,123.312,1591.3120000000001,7.0
250.0,125.0,283.0,341.0,33.0,283.00000000000006,11.0
1976.0,494.0,2213.12,690.0,237.12,2213.1200000000003,10.0
250.0,250.0,271.0,589.0,21.0,271.0,7.0
4211.0,1403.6666666666667,4413.128,496.0,202.12800000000001,4413.128000000001,4.0
1038.0,346.0,1087.824,868.0,49.824,1087.824,4.0
375.0,375.0,397.5,527.0,22.5,397.5,5.0
4561.0,1140.25,4834.66,540.0,273.65999999999997,4834.66,5.0
6523.0,1630.75,7227.484,1020.0,704.4839999999999,7227.484,9.0
2254.0,563.5,2470.384,240.0,216.38400000000001,2470.384,8.0
900.0,450.0,964.8,558.0,64.80000000000001,964.8000000000001,6.0
2112.0,704.0,2188.032,480.0,76.03200000000001,2188.032,3.0
3681.0,1227.0,3857.688,496.0,176.68800000000002,3857.688,4.0
250.0,125.0,253.0,403.0,3.0,253.0,1.0
2219.0,739.6666666666666,2458.652,651.0,239.652,2458.652,9.0
6132.0,1533.0,6794.256,1023.0,662.2560000000001,6794.256,9.0
6722.0,1344.4,6802.664,1147.0,80.664,6802.664,1.0
593.0,197.66666666666666,607.232,450.0,14.232000000000001,607.232,2.0
11347.0,2836.75,11891.656,1240.0,544.6560000000001,11891.656,4.0
1333.0,666.5,1333.0,390.0,0.0,1333.0,0.0
4409.0,2204.5,4461.908,403.0,52.908,4461.908,1.0
1368.0,684.0,1532.16,310.0,164.16,1532.16,10.0
6370.0,1592.5,7134.4,1050.0,764.4,7134.400000000001,10.0
5145.0,1715.0,5330.22,840.0,185.22,5330.22,3.0
4031.0,1007.75,4224.488,496.0,193.488,4224.488,4.0
3810.0,952.5,3992.88,870.0,182.88,3992.88,4.0
3481.0,1740.5,3606.316,465.0,125.316,3606.3160000000003,3.0
2549.0,849.6666666666666,2701.94,527.0,152.94,2701.94,5.0
250.0,125.0,259.0,480.0,9.0,259.0,3.0
250.0,83.33333333333333,283.0,330.0,33.0,283.00000000000006,11.0
5105.0,1276.25,5288.78,840.0,183.78,5288.78,3.0
1828.0,609.3333333333334,2069.296,720.0,241.296,2069.2960000000003,11.0
7200.0,2400.0,7286.4,403.0,86.4,7286.4,1.0
6555.0,1311.0,6790.98,1209.0,235.98,6790.9800000000005,3.0
2064.0,1032.0,2163.072,120.0,99.072,2163.072,4.0
1827.0,609.0,1827.0,372.0,0.0,1827.0,0.0
3619.0,1206.3333333333333,4053.28,300.0,434.28000000000003,4053.28,10.0
2065.0,688.3333333333334,2164.12,510.0,99.12,2164.12,4.0
250.0,83.33333333333333,259.0,465.0,9.0,259.0,3.0
9635.0,2408.75,10213.1,899.0,578.1,10213.1,5.0
2470.0,823.3333333333334,2588.56,868.0,118.56,2588.56,4.0
4264.0,2132.0,4673.344,620.0,409.344,4673.344,8.0
4275.0,1425.0,4480.2,510.0,205.20000000000002,4480.2,4.0
250.0,250.0,256.0,810.0,6.0,256.0,2.0
1432.0,1432.0,1569.472,240.0,137.472,1569.4720000000002,8.0
6124.0,1224.8,6417.952,1230.0,293.952,6417.952,4.0
4136.0,1378.6666666666667,4136.0,750.0,0.0,4136.0,0.0
3604.0,1201.3333333333333,4079.728,720.0,475.72799999999995,4079.7280000000005,11.0
3863.0,965.75,4233.848,630.0,370.848,4233.848,8.0
432.0,432.0,452.736,120.0,20.736,452.736,4.0
5035.0,1678.3333333333333,5095.42,1147.0,60.42,5095.42,1.0
2947.0,982.3333333333334,3017.728,810.0,70.728,3017.728,2.0
7636.0,1909.0,7819.264,810.0,183.264,7819.264,2.0
2506.0,2506.0,2836.792,330.0,330.792,2836.7920000000004,11.0
3231.0,1615.5,3386.088,496.0,155.088,3386.088,4.0
3608.0,1202.6666666666667,3651.296,420.0,43.296,3651.296,1.0
2084.0,2084.0,2309.072,270.0,225.072,2309.072,9.0
777.0,388.5,832.944,186.0,55.944,832.9440000000001,6.0
6989.0,1747.25,7324.472,1240.0,335.472,7324.472000000001,4.0
6220.0,1244.0,6593.2,900.0,373.2,6593.200000000001,5.0
6385.0,1277.0,7227.82,1085.0,842.82,7227.820000000001,11.0
7120.0,1780.0,7547.2,899.0,427.2,7547.200000000001,5.0
250.0,250.0,271.0,600.0,21.0,271.0,7.0
6432.0,1286.4,6972.2880000000005,1320.0,540.288,6972.2880000000005,7.0
5536.0,1845.3333333333333,5868.16,899.0,332.16,5868.16,5.0
4628.0,1157.0,5238.896,720.0,610.896,5238.896000000001,11.0
4323.0,1080.75,4893.636,713.0,570.636,4893.636,11.0
5287.0,1321.75,5477.332,837.0,190.332,5477.332,3.0
977.0,977.0,1082.516,270.0,105.516,1082.516,9.0
3605.0,901.25,3734.78,837.0,129.78,3734.78,3.0
5378.0,1792.6666666666667,5894.2880000000005,992.0,516.288,5894.2880000000005,8.0
2349.0,1174.5,2349.0,744.0,0.0,2349.0,0.0
2953.0,1476.5,3059.308,465.0,106.30799999999999,3059.308,3.0
1996.0,665.3333333333334,2043.904,806.0,47.904,2043.904,2.0
9443.0,1888.6,10576.16,1050.0,1133.16,10576.160000000002,10.0
2005.0,668.3333333333334,2245.6,310.0,240.60000000000002,2245.6000000000004,10.0
4787.0,957.4,5131.664,930.0,344.664,5131.664000000001,6.0
250.0,125.0,259.0,480.0,9.0,259.0,3.0
4376.0,1458.6666666666667,4743.584,600.0,367.584,4743.584000000001,7.0
250.0,83.33333333333333,268.0,180.0,18.0,268.0,6.0
1531.0,510.3333333333333,1659.604,589.0,128.60399999999998,1659.604,7.0
5056.0,1685.3333333333333,5662.72,300.0,606.72,5662.72,10.0
3424.0,1712.0,3711.616,600.0,287.616,3711.6160000000004,7.0
1904.0,952.0,2041.088,570.0,137.088,2041.0880000000002,6.0
360.0,180.0,411.84000000000003,360.0,51.84,411.84000000000003,12.0
6052.0,1513.0,6124.624,1140.0,72.624,6124.624,1.0
250.0,83.33333333333333,265.0,150.0,15.0,265.0,5.0
2324.0,774.6666666666666,2407.664,480.0,83.664,2407.664,3.0
250.0,83.33333333333333,280.0,310.0,30.0,280.0,10.0
1588.0,529.3333333333334,1778.56,682.0,190.56,1778.5600000000002,10.0
8306.0,2076.5,9203.048,1380.0,897.048,9203.048,9.0
2305.0,1152.5,2498.62,600.0,193.62,2498.6200000000003,7.0
5426.0,1808.6666666666667,6012.008,279.0,586.0079999999999,6012.008000000001,9.0
2872.0,957.3333333333334,3251.104,341.0,379.104,3251.1040000000003,11.0
8340.0,2085.0,8640.24,1560.0,300.24,8640.24,3.0
1610.0,536.6666666666666,1706.6,540.0,96.6,1706.6000000000001,5.0
5146.0,1286.5,5454.76,900.0,308.76,5454.76,5.0
2295.0,573.75,2515.32,620.0,220.32,2515.32,8.0
3143.0,1047.6666666666667,3143.0,750.0,0.0,3143.0,0.0
2371.0,1185.5,2484.808,124.0,113.808,2484.808,4.0
3860.0,1286.6666666666667,4091.6,899.0,231.6,4091.6000000000004,5.0
1841.0,613.6666666666666,2017.7359999999999,240.0,176.736,2017.736,8.0
3130.0,1043.3333333333333,3430.48,990.0,300.48,3430.4800000000005,8.0
1598.0,799.0,1828.112,360.0,230.11200000000002,1828.1120000000003,12.0
490.0,163.33333333333334,513.52,510.0,23.52,513.52,4.0
8067.0,2016.75,9131.844000000001,720.0,1064.844,9131.844000000001,11.0
5180.0,1726.6666666666667,5180.0,1110.0,0.0,5180.0,0.0
678.0,226.0,694.272,434.0,16.272000000000002,694.272,2.0
1233.0,616.5,1292.184,124.0,59.184000000000005,1292.184,4.0
3942.0,1314.0,4036.608,434.0,94.608,4036.608,2.0
7395.0,1848.75,7927.44,558.0,532.4399999999999,7927.4400000000005,6.0
250.0,125.0,277.0,660.0,27.0,277.0,9.0
3971.0,1323.6666666666667,3971.0,744.0,0.0,3971.0,0.0
5553.0,1110.6,5553.0,1116.0,0.0,5553.0,0.0
3782.0,945.5,3872.768,806.0,90.768,3872.768,2.0
10520.0,2630.0,11908.64,1080.0,1388.64,11908.640000000001,11.0
8761.0,2920.3333333333335,9076.396,1209.0,315.396,9076.396,3.0
4155.0,1385.0,4304.58,840.0,149.57999999999998,4304.58,3.0
3384.0,3384.0,3546.432,124.0,162.43200000000002,3546.4320000000002,4.0
699.0,233.0,766.104,620.0,67.104,766.104,8.0
9426.0,1885.2,9765.336,1550.0,339.336,9765.336000000001,3.0
3787.0,1262.3333333333333,4150.552,620.0,363.552,4150.552000000001,8.0
2511.0,1255.5,2571.264,434.0,60.264,2571.264,2.0
250.0,250.0,253.0,420.0,3.0,253.0,1.0
5551.0,1850.3333333333333,5817.448,496.0,266.448,5817.448,4.0
7383.0,1476.6,7737.384,870.0,354.384,7737.384,4.0
6083.0,1520.75,6739.964,1020.0,656.9639999999999,6739.964000000001,9.0
4651.0,1162.75,4874.248,870.0,223.248,4874.2480000000005,4.0
1928.0,964.0,2136.224,270.0,208.224,2136.224,9.0
6227.0,1556.75,6451.1720000000005,840.0,224.17200000000003,6451.1720000000005,3.0
2772.0,924.0,2805.264,780.0,33.264,2805.264,1.0
1485.0,495.0,1538.46,480.0,53.46,1538.46,3.0
1071.0,357.0,1186.6680000000001,279.0,115.668,1186.6680000000001,9.0
6423.0,2141.0,6885.456,930.0,462.456,6885.456,6.0
6650.0,1330.0,6809.6,1170.0,159.6,6809.6,2.0
